timestamp,can_id,data
"2025-08-27T13-59-43.335+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0xAB 0xE0"
"2025-08-27T13-59-43.345+05:30","0x26","0x4C 0xF4 0x0C 0x72 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.356+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x01"
"2025-08-27T13-59-43.366+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-43.375+05:30","0x41","0x02 0x01 0x47 0x01 0xE4 0x00 0xB1 0x00"
"2025-08-27T13-59-43.387+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-43.397+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-43.415+05:30","0x131","0x00 0x00 0x00 0x00 0x27 0x10 0x00 0x00"
"2025-08-27T13-59-43.423+05:30","0x32","0x02 0x00 0x00 0x00 0x7B 0xFD 0x3A 0x64"
"2025-08-27T13-59-43.428+05:30","0x22","0x01 0xDB 0x80 0xE6 0x01 0x31 0x05 0x00"
"2025-08-27T13-59-43.433+05:30","0x25","0x01 0x31 0x51 0xA4 0x00 0x23 0x00 0x10"
"2025-08-27T13-59-43.439+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.445+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.451+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.456+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0xAB 0xE0"
"2025-08-27T13-59-43.462+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.467+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.472+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-43.478+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.483+05:30","0x39D","0x51 0x03 0xAE 0x00"
"2025-08-27T13-59-43.489+05:30","0x111","0x08 0x00 0x00 0x00 0x22 0x00 0x00 0x00"
"2025-08-27T13-59-43.495+05:30","0x21","0x0B 0x00 0x00 0x00 0x80 0x48 0x00 0x00"
"2025-08-27T13-59-43.500+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.506+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.512+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-43.517+05:30","0x32","0x03 0x00 0x00 0x00 0xC2 0xC9 0xBD 0x6C"
"2025-08-27T13-59-43.523+05:30","0x42","0x00 0x20 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.528+05:30","0x26","0x4C 0xF4 0x0C 0x72 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.533+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.539+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.545+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.551+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-43.556+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.562+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-43.567+05:30","0xA2","0x03 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.573+05:30","0x41","0x01 0x00 0x00 0x00 0x54 0x00 0x50 0x75"
"2025-08-27T13-59-43.578+05:30","0x26","0x4C 0xF4 0x0C 0x72 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.583+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x03"
"2025-08-27T13-59-43.589+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-43.595+05:30","0x43","0x00 0x02 0x54 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.600+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-43.607+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-43.612+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.618+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-43.623+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.629+05:30","0x21","0x0B 0x00 0x00 0x00 0x80 0x34 0x00 0x00"
"2025-08-27T13-59-43.634+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-43.640+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-43.646+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-43.652+05:30","0x26","0x4C 0xF4 0x0C 0x72 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.657+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-43.663+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.668+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-43.673+05:30","0x21","0x0B 0x00 0x00 0x00 0x80 0x32 0x00 0x00"
"2025-08-27T13-59-43.680+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0xAB 0xE0"
"2025-08-27T13-59-43.685+05:30","0x240","0x03 0x00 0x89 0x17 0x4A 0x00 0x82 0x04"
"2025-08-27T13-59-43.691+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-43.699+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-43.705+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-43.711+05:30","0x49","0x0D 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.716+05:30","0x69","0x1D 0x1D 0x1D 0x1D 0x1D 0x1D 0x42 0x02"
"2025-08-27T13-59-43.721+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.727+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-43.732+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.741+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-43.747+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.752+05:30","0x21","0x0B 0x00 0x00 0x00 0x80 0x10 0x00 0x00"
"2025-08-27T13-59-43.757+05:30","0x39D","0x58 0x0A 0xAE 0x00"
"2025-08-27T13-59-43.763+05:30","0x131","0x00 0x00 0x00 0x00 0x27 0x10 0x00 0x00"
"2025-08-27T13-59-43.769+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-43.774+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.780+05:30","0x33D","0x00 0x00 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF"
"2025-08-27T13-59-43.785+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x05"
"2025-08-27T13-59-43.791+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-43.797+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.802+05:30","0x21","0x0B 0x00 0x00 0x00 0x80 0x02 0x00 0x00"
"2025-08-27T13-59-43.808+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-43.813+05:30","0x131","0x00 0x00 0x00 0x00 0x27 0x10 0x00 0x00"
"2025-08-27T13-59-43.819+05:30","0x32","0x02 0x00 0x00 0x00 0x02 0xFD 0x3A 0x64"
"2025-08-27T13-59-43.824+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.830+05:30","0x26","0x4C 0xC2 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.835+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.841+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-43.850+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.855+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-43.862+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.867+05:30","0x21","0x0B 0x00 0x00 0x00 0x7F 0xF9 0x00 0x00"
"2025-08-27T13-59-43.873+05:30","0x26","0x4C 0xC2 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.878+05:30","0x49","0x08 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.884+05:30","0x26","0x4C 0xC2 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-43.890+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.896+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-43.915+05:30","0x41","0x07 0x00 0x25 0x31 0xAE 0x00 0x00 0x00"
"2025-08-27T13-59-43.929+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-43.943+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-43.957+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-43.975+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-43.989+05:30","0x42","0x00 0x20 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.008+05:30","0x26","0x4C 0xC2 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.021+05:30","0x31","0x00 0x02 0x00 0x00 0x01 0x02 0x00 0x00"
"2025-08-27T13-59-44.031+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.036+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.045+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-44.051+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.056+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.062+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.067+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0xAB 0xE0"
"2025-08-27T13-59-44.073+05:30","0x26","0x4C 0xC2 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.079+05:30","0x3C2","0x80 0x00 0x19 0x00 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-44.084+05:30","0x240","0x03 0x00 0x89 0x17 0x4A 0x00 0x82 0x07"
"2025-08-27T13-59-44.091+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.096+05:30","0x39D","0x4E 0x00 0xAE 0x00"
"2025-08-27T13-59-44.101+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.107+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.113+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.119+05:30","0x21","0x0B 0x00 0x00 0x00 0x7F 0xF0 0x00 0x00"
"2025-08-27T13-59-44.125+05:30","0x26","0x4C 0xC2 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.130+05:30","0x49","0x03 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.136+05:30","0x39D","0x4F 0x01 0xAE 0x00"
"2025-08-27T13-59-44.142+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.147+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.153+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.159+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.165+05:30","0x26","0x4C 0xC2 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.171+05:30","0x42","0x00 0x20 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.176+05:30","0x26","0x4C 0xC2 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.181+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.187+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-44.193+05:30","0x41","0x07 0x00 0x25 0x32 0x76 0x00 0x00 0x00"
"2025-08-27T13-59-44.198+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.204+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.210+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0xAB 0xE0"
"2025-08-27T13-59-44.215+05:30","0x32","0x01 0x00 0x00 0x00 0x82 0x00 0x76 0x0C"
"2025-08-27T13-59-44.221+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.227+05:30","0x26","0x4C 0xC2 0x0C 0x76 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.232+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.238+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.244+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.249+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.255+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.261+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.267+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.272+05:30","0x33D","0x00 0x00 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF"
"2025-08-27T13-59-44.278+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.283+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-44.289+05:30","0x39D","0x53 0x05 0xAE 0x00"
"2025-08-27T13-59-44.295+05:30","0x49","0x14 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.300+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.307+05:30","0x3C2","0x80 0x00 0x12 0x25 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-44.312+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.318+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.323+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.329+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.335+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.340+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.346+05:30","0x3C2","0x80 0x00 0x10 0x0C 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-44.352+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.357+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.363+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.369+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.375+05:30","0x21","0x0B 0x00 0x00 0x00 0x7F 0xEE 0x00 0x00"
"2025-08-27T13-59-44.384+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x0A"
"2025-08-27T13-59-44.391+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.396+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.402+05:30","0x26","0x4D 0x58 0x0C 0x76 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.411+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.416+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.422+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.428+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.433+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.439+05:30","0x131","0x00 0x00 0x00 0x00 0x27 0x10 0x00 0x00"
"2025-08-27T13-59-44.444+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.450+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.456+05:30","0x26","0x4D 0x58 0x0C 0x76 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.462+05:30","0x39D","0x57 0x09 0xAE 0x00"
"2025-08-27T13-59-44.468+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.473+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.479+05:30","0x33D","0x00 0x00 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF"
"2025-08-27T13-59-44.484+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.491+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-44.496+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.501+05:30","0x21","0x0B 0x00 0x00 0x00 0x7F 0xEE 0x00 0x00"
"2025-08-27T13-59-44.507+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.512+05:30","0x41","0x03 0x00 0x01 0x02 0x0D 0x00 0xEA 0x00"
"2025-08-27T13-59-44.518+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.524+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.529+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.535+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.541+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.546+05:30","0x4187","0x0D 0x12 0x7B 0x0D 0x00 0x00 0x8E 0x2D"
"2025-08-27T13-59-44.552+05:30","0x41","0x05 0x01 0x47 0x01 0xE4 0x00 0xB1 0x00"
"2025-08-27T13-59-44.558+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.564+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.570+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.575+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.581+05:30","0x21","0x0B 0x00 0x00 0x00 0x7F 0xEE 0x00 0x00"
"2025-08-27T13-59-44.587+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x0C"
"2025-08-27T13-59-44.592+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.597+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.603+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.608+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.614+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.621+05:30","0x21","0x0B 0x00 0x00 0x00 0x7F 0xEE 0x00 0x00"
"2025-08-27T13-59-44.626+05:30","0x131","0x00 0x00 0x00 0x00 0x27 0x10 0x00 0x00"
"2025-08-27T13-59-44.632+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.637+05:30","0x39D","0x5C 0x0E 0xAE 0x00"
"2025-08-27T13-59-44.644+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.649+05:30","0x26","0x4D 0x58 0x0C 0x75 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.655+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.661+05:30","0x240","0x03 0x00 0x89 0x17 0x4A 0x00 0x82 0x0D"
"2025-08-27T13-59-44.667+05:30","0x40","0x00 0x28 0x22 0x05 0x5B 0x18 0x00 0x00"
"2025-08-27T13-59-44.672+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.677+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.683+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.689+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0xAB 0xE0"
"2025-08-27T13-59-44.694+05:30","0x26","0x4E 0x20 0x0C 0x75 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.703+05:30","0x4192","0x08 0x00 0x00 0x00 0x34 0x00 0x00 0x00"
"2025-08-27T13-59-44.708+05:30","0x39D","0x4E 0x00 0xAE 0x00"
"2025-08-27T13-59-44.713+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-44.719+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.725+05:30","0x21","0x0B 0x00 0x00 0x00 0x80 0xCA 0x00 0x00"
"2025-08-27T13-59-44.731+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0xAB 0xE0"
"2025-08-27T13-59-44.736+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.741+05:30","0x49","0x04 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.747+05:30","0x26","0x4E 0x20 0x0C 0x75 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.752+05:30","0x22","0x04 0x64 0x80 0xF1 0x00 0x00 0x05 0x00"
"2025-08-27T13-59-44.758+05:30","0x3C2","0x7F 0xFF 0xFB 0xE1 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-44.764+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.769+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.775+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.781+05:30","0x131","0x00 0x00 0x00 0x00 0x27 0x10 0x00 0x00"
"2025-08-27T13-59-44.786+05:30","0x32","0x03 0x00 0x00 0x00 0xC2 0xBF 0x34 0xED"
"2025-08-27T13-59-44.792+05:30","0x24","0x7E 0x2C 0x02 0x7C 0x30 0x00 0x00 0x00"
"2025-08-27T13-59-44.797+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.803+05:30","0x324","0x51 0x53 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.808+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.814+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.824+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.829+05:30","0x39D","0x51 0x03 0xAE 0x00"
"2025-08-27T13-59-44.835+05:30","0x22","0x02 0x69 0x81 0x76 0x00 0x00 0x05 0x00"
"2025-08-27T13-59-44.841+05:30","0x22","0x02 0x3D 0x81 0x80 0x00 0x00 0x05 0x00"
"2025-08-27T13-59-44.846+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-44.852+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.857+05:30","0x240","0x03 0x00 0x89 0x17 0x4A 0x00 0x82 0x0F"
"2025-08-27T13-59-44.863+05:30","0x40","0x00 0x28 0x22 0x05 0x5B 0x10 0x00 0x00"
"2025-08-27T13-59-44.869+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-44.876+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-44.881+05:30","0x4187","0xF6 0x28 0x7B 0x0D 0x00 0x00 0x30 0x01"
"2025-08-27T13-59-44.887+05:30","0x32","0x00 0x00 0x02 0xF7 0x0C 0xF9 0x0C 0x1D"
"2025-08-27T13-59-44.892+05:30","0x42","0x00 0x20 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.898+05:30","0x26","0x4E 0x20 0x0C 0x75 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-44.903+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0xAB 0xE0"
